entity_id,document_number,customer,country,currency,amount,invoice_issue_date,expected_due_date,payment_date,payment_terms_days,terms_of_payment,document_type,project,project_desc,relationship_type,parent_invoice_id,is_blocked,dispute_status
2,INV-02-00146,MegaCorp International,,SEK,1289.05,2025-09-05T13:09:45.870360,2025-11-04T13:09:45.870360,2025-11-09T13:09:45.870360,60,Due on Receipt,Invoice,Project-19,Services for MegaCorp International,,,0,active
2,INV-02-00147,Digital Dynamics,SE,GBP,30721.73,2025-09-12T13:09:45.870360,2025-09-27T13:09:45.870360,2025-10-04T13:09:45.870360,15,Net 45,Invoice,Project-13,Services for Digital Dynamics,,,0,active
2,INV-02-00148,Smart Solutions,IT,NOK,8059.7,2025-07-30T13:09:45.870360,2025-08-29T13:09:45.870360,2025-09-11T13:09:45.870360,30,Due on Receipt,Invoice,Project-12,Services for Smart Solutions,,,0,active
2,INV-02-00149,TechStart Inc,US,EUR,29063.21,2025-10-29T13:09:45.870360,2025-11-28T13:09:45.870360,2025-12-12T13:09:45.870360,30,Net 30,Invoice,Project-10,Services for TechStart Inc,,,0,active
2,INV-02-00150,Enterprise Systems,NL,NOK,42721.48,2025-10-10T13:09:45.870360,2025-11-24T13:09:45.870360,,45,2/10 Net 30,Invoice,Project-9,Services for Enterprise Systems,,,0,active
2,INV-02-00151,Smart Solutions,BE,NOK,27933.57,2025-10-20T13:09:45.870360,2025-11-04T13:09:45.870360,2025-11-24T13:09:45.870360,15,Net 30,Invoice,Project-7,Services for Smart Solutions,,,0,active
2,INV-02-00152,Global Solutions Ltd,SE,NOK,12492.11,2025-08-21T13:09:45.870360,2025-10-05T13:09:45.870360,2025-09-25T13:09:45.870360,45,Net 60,Invoice,Project-11,Services for Global Solutions Ltd,,,0,active
2,INV-02-00064,NextGen Industries,ES,DKK,16500.32,2025-10-02T13:09:45.870360,2025-11-16T13:09:45.870360,2025-11-20T13:09:45.870360,45,Net 60,Invoice,Project-14,Services for NextGen Industries,,,0,active
2,INV-02-00154,Future Tech,BE,CHF,18578.34,2025-10-04T13:09:45.870360,2025-11-18T13:09:45.870360,2025-11-19T13:09:45.870360,45,Net 60,Invoice,Project-20,Services for Future Tech,,,0,active
2,INV-02-00155,StartupHub,SE,EUR,36643.84,2025-10-23T13:09:45.870360,2025-11-22T13:09:45.870360,2025-12-04T13:09:45.870360,30,Due on Receipt,Invoice,Project-1,Services for StartupHub,,,0,active
2,INV-02-00156,Acme Corporation,CH,GBP,27630.0,2025-10-16T13:09:45.870360,2025-11-15T13:09:45.870360,2025-11-17T13:09:45.870360,30,Net 60,Invoice,Project-12,Services for Acme Corporation,,,0,active
2,INV-02-00157,Global Solutions Ltd,BE,SEK,26010.19,2025-09-23T13:09:45.870360,2025-11-07T13:09:45.870360,,45,Due on Receipt,Invoice,Project-8,Services for Global Solutions Ltd,,,0,active
2,INV-02-00158,Smart Solutions,DE,CHF,8801.9,2025-09-26T13:09:45.870360,2025-10-26T13:09:45.870360,,30,Net 60,Invoice,Project-16,Services for Smart Solutions,,,0,active
2,INV-02-00159,Enterprise Systems,US,NOK,11131.93,2025-10-15T13:09:45.870360,2025-12-14T13:09:45.870360,2025-12-21T13:09:45.870360,60,Net 45,Invoice,Project-15,Services for Enterprise Systems,,,0,active
2,INV-02-00160,TechStart Inc,NO,SEK,32044.78,2025-10-01T13:09:45.870360,2025-11-15T13:09:45.870360,2025-11-29T13:09:45.870360,45,2/10 Net 30,Invoice,Project-18,Services for TechStart Inc,,,0,active
2,INV-02-00161,TechStart Inc,CH,GBP,19440.11,2025-08-27T13:09:45.870360,2025-10-11T13:09:45.870360,2025-10-01T13:09:45.870360,45,Net 15,Invoice,Project-12,Services for TechStart Inc,,,0,active
2,INV-02-00162,Smart Solutions,DE,CHF,9114.69,2025-09-25T13:09:45.870360,2025-10-10T13:09:45.870360,2025-10-06T13:09:45.870360,15,Net 60,Invoice,Project-5,Services for Smart Solutions,,,0,active
2,INV-02-00163,Cloud Services Co,,EUR,24594.32,2025-10-09T13:09:45.870360,2025-10-24T13:09:45.870360,2025-10-25T13:09:45.870360,15,Net 60,Invoice,Project-14,Services for Cloud Services Co,,,0,active
2,INV-02-00164,Global Solutions Ltd,SE,SEK,2920.35,2025-09-23T13:09:45.870360,2025-10-23T13:09:45.870360,2025-10-22T13:09:45.870360,30,Net 15,Invoice,Project-6,Services for Global Solutions Ltd,,,0,active
2,INV-02-00165,Digital Dynamics,UK,USD,23010.96,2025-09-20T13:09:45.870360,2025-10-05T13:09:45.870360,2025-10-23T13:09:45.870360,15,Net 60,Invoice,Project-8,Services for Digital Dynamics,,,0,active
2,INV-02-00166,NextGen Industries,SE,SEK,13961.51,2025-10-19T13:09:45.870360,2025-11-18T13:09:45.870360,2025-11-14T13:09:45.870360,30,Net 45,Invoice,Project-20,Services for NextGen Industries,,,0,active
2,INV-02-00167,Smart Solutions,SE,CHF,41499.2,2025-08-28T13:09:45.870360,2025-09-27T13:09:45.870360,2025-10-09T13:09:45.870360,30,2/10 Net 30,Invoice,Project-20,,,,0,active
2,INV-02-00167,Future Tech,SE,USD,45197.25,2025-07-25T13:09:45.870360,2025-08-09T13:09:45.870360,2025-08-20T13:09:45.870360,15,Net 45,Invoice,Project-17,Services for Future Tech,,,0,active
2,INV-02-00169,Enterprise Systems,BE,DKK,38664.91,2025-10-07T13:09:45.870360,2025-12-06T13:09:45.870360,,60,Due on Receipt,Invoice,Project-19,Services for Enterprise Systems,,,0,active
2,INV-02-00170,NextGen Industries,CH,CHF,1.36e+04,2025-09-09T13:09:45.870360,2025-10-09T13:09:45.870360,2025-10-19T13:09:45.870360,30,Net 30,Invoice,Project-19,Services for NextGen Industries,,,0,active
2,INV-02-00171,StartupHub,ES,CHF,18751.22,2025-08-27T13:09:45.870360,2025-09-26T13:09:45.870360,2025-09-30T13:09:45.870360,30,Net 15,Invoice,Project-9,Services for StartupHub,,,0,active
2,INV-02-00172,Enterprise Systems,NL,SEK,39405.63,2025-08-25T13:09:45.870360,2025-10-09T13:09:45.870360,2025-10-26T13:09:45.870360,45,2/10 Net 30,Invoice,Project-16,Services for Enterprise Systems,,,0,active
2,INV-02-00173,StartupHub,DE,DKK,43327.7,2025-08-23T13:09:45.870360,2025-10-22T13:09:45.870360,2025-10-28T13:09:45.870360,60,Due on Receipt,Invoice,Project-6,Services for StartupHub,,,0,active
2,INV-02-00024,MegaCorp International,NO,EUR,8876.16,2025-10-18T13:09:45.870360,2025-12-02T13:09:45.870360,2025-12-13T13:09:45.870360,45,Net 60,Invoice,Project-16,Services for MegaCorp International,,,0,active
2,INV-02-00175,Enterprise Systems,ES,EUR,30842.41,2025-07-18T13:09:45.870360,2025-09-01T13:09:45.870360,2025-08-26T13:09:45.870360,45,Net 45,Invoice,Project-20,Services for Enterprise Systems,,,0,active
2,INV-02-00176,MegaCorp International,BE,CHF,1524.81,2025-09-24T13:09:45.870360,2025-10-09T13:09:45.870360,2025-11-02T13:09:45.870360,15,2/10 Net 30,Invoice,Project-10,Services for MegaCorp International,,,0,active
2,INV-02-00041,NextGen Industries,DE,NOK,2767.0,2025-09-13T13:09:45.870360,2025-10-13T13:09:45.870360,,30,Net 30,Invoice,Project-9,Services for NextGen Industries,,,0,active
2,INV-02-00178,NextGen Industries,FR,SEK,1752.96,2025-08-29T13:09:45.870360,2025-10-28T13:09:45.870360,2025-10-28T13:09:45.870360,60,2/10 Net 30,Invoice,Project-10,Services for NextGen Industries,,,0,active
2,INV-02-00045,Enterprise Systems,AT,USD,23283.19,2025-09-22T13:09:45.870360,2025-11-06T13:09:45.870360,2025-11-03T13:09:45.870360,45,Net 45,Invoice,Project-17,Services for Enterprise Systems,,,0,active
2,INV-02-00180,TechStart Inc,CH,GBP,43929.54,2025-08-16T13:09:45.870360,2025-09-30T13:09:45.870360,2025-10-22T13:09:45.870360,45,Due on Receipt,Invoice,Project-15,Services for TechStart Inc,,,0,active
2,INV-02-00181,Future Tech,SE,CHF,44929.67,2025-10-16T13:09:45.870360,2025-11-15T13:09:45.870360,2025-11-23T13:09:45.870360,30,Net 15,Invoice,Project-3,Services for Future Tech,,,0,active
2,INV-02-00182,Cloud Services Co,NL,GBP,2.63e+04,2025-08-07T13:09:45.870360,2025-09-06T13:09:45.870360,,30,Net 60,Invoice,Project-10,Services for Cloud Services Co,,,0,active
2,INV-02-00183,TechStart Inc,CH,USD,24351.22,2025-10-23T13:09:45.870360,2025-12-07T13:09:45.870360,,45,Net 15,Invoice,Project-6,Services for TechStart Inc,,,0,active
2,INV-02-00184,Future Tech,NO,USD,12508.21,2025-11-03T13:09:45.870360,2025-12-03T13:09:45.870360,,30,Net 60,Invoice,Project-7,Services for Future Tech,,,0,active
2,INV-02-00185,TechStart Inc,UK,EUR,34114.79,2025-08-24T13:09:45.870360,2025-09-23T13:09:45.870360,,30,2/10 Net 30,Invoice,Project-2,Services for TechStart Inc,,,0,active
2,INV-02-00186,NextGen Industries,IT,CHF,9960.72,2025-08-19T13:09:45.870360,2025-10-18T13:09:45.870360,2025-10-08T13:09:45.870360,60,Net 45,Invoice,Project-8,Services for NextGen Industries,,,0,active
2,INV-02-00187,Smart Solutions,ES,CHF,43159.61,2025-09-15T13:09:45.870360,2025-11-14T13:09:45.870360,2025-11-09T13:09:45.870360,60,Net 30,Invoice,Project-17,Services for Smart Solutions,,,0,active
2,INV-02-00188,Innovation Partners,AT,EUR,16946.37,2025-07-11T13:09:45.870360,2025-08-10T13:09:45.870360,,30,2/10 Net 30,Invoice,Project-9,Services for Innovation Partners,,,0,active
2,INV-02-00189,Cloud Services Co,DE,CHF,21773.2,2025-09-26T13:09:45.870360,2025-11-10T13:09:45.870360,2025-11-18T13:09:45.870360,45,Net 15,Invoice,Project-13,Services for Cloud Services Co,,,0,active
2,INV-02-00190,Enterprise Systems,CH,CHF,42959.13,2025-07-26T13:09:45.870360,2025-08-25T13:09:45.870360,2025-09-07T13:09:45.870360,30,Due on Receipt,Invoice,Project-5,Services for Enterprise Systems,,,0,active
2,INV-02-00191,Global Solutions Ltd,SE,SEK,27165.15,2025-09-01T13:09:45.870360,2025-10-31T13:09:45.870360,2025-10-24T13:09:45.870360,60,Net 15,Invoice,Project-18,Services for Global Solutions Ltd,,,0,active
2,INV-02-00192,Future Tech,SE,EUR,23042.89,2025-07-22T13:09:45.870360,2025-08-21T13:09:45.870360,2025-09-14T13:09:45.870360,30,2/10 Net 30,Invoice,Project-18,Services for Future Tech,,,0,active
2,INV-02-00193,TechStart Inc,ES,DKK,34299.71,2025-07-12T13:09:45.870360,2025-09-10T13:09:45.870360,2025-09-23T13:09:45.870360,60,Due on Receipt,Invoice,Project-18,Services for TechStart Inc,,,0,active
2,INV-02-00194,MegaCorp International,CH,CHF,38962.47,2025-08-24T13:09:45.870360,2025-10-08T13:09:45.870360,,45,2/10 Net 30,Invoice,Project-10,Services for MegaCorp International,,,0,active
2,INV-02-00195,MegaCorp International,ES,CHF,31932.4,2025-10-29T13:09:45.870360,2025-11-28T13:09:45.870360,,30,Net 30,Invoice,Project-3,Services for MegaCorp International,,,0,active
2,INV-02-00196,Innovation Partners,IT,CHF,39267.73,2025-08-19T13:09:45.870360,2025-10-03T13:09:45.870360,2025-10-06T13:09:45.870360,45,2/10 Net 30,Invoice,Project-15,Services for Innovation Partners,,,0,active
2,INV-02-00197,StartupHub,FR,NOK,13330.7,2025-07-12T13:09:45.870360,2025-08-11T13:09:45.870360,2025-08-05T13:09:45.870360,30,Net 60,Invoice,Project-6,Services for StartupHub,,,0,active
2,INV-02-00198,Innovation Partners,CH,DKK,49804.67,2025-11-06T13:09:45.870360,2026-01-05T13:09:45.870360,2026-01-09T13:09:45.870360,60,Net 30,Invoice,Project-13,Services for Innovation Partners,,,0,active
2,INV-02-00199,MegaCorp International,DE,USD,26810.37,2025-08-15T13:09:45.870360,2025-10-14T13:09:45.870360,2025-10-20T13:09:45.870360,60,Net 15,Invoice,Project-11,Services for MegaCorp International,,,0,active
2,INV-02-00200,StartupHub,CH,USD,29950.72,2025-10-29T13:09:45.870360,2025-12-13T13:09:45.870360,2025-12-14T13:09:45.870360,45,2/10 Net 30,Invoice,Project-14,Services for StartupHub,,,0,active
2,CN-INV-02-00189,Cloud Services Co,DE,CHF,-4874.25,2025-10-12T13:09:45.870360,,,0,Net 15,Credit Note,Project-13,Credit for INV-02-00189,credit_note,,0,active
2,CN-INV-02-00170,NextGen Industries,CH,CHF,-4295.79,2025-10-09T13:09:45.870360,,,0,Net 30,Credit Note,Project-19,Credit for INV-02-00170,credit_note,,0,active
2,CN-INV-02-00033,Acme Corporation,US,NOK,-4935.77,2025-08-23T13:09:45.870360,,,0,Due on Receipt,Credit Note,Project-5,Credit for INV-02-00033,credit_note,,0,active
2,CN-INV-02-00148,Smart Solutions,IT,NOK,-1643.56,2025-08-13T13:09:45.870360,,,0,Due on Receipt,Credit Note,Project-12,Credit for INV-02-00148,credit_note,,0,active
2,CN-INV-02-00003,Cloud Services Co,IT,USD,-3633.75,2025-11-16T13:09:45.870360,,,0,Net 45,Credit Note,Project-4,Credit for INV-02-00003,credit_note,,0,active
2,CN-INV-02-00049,Acme Corporation,ES,USD,-3631.76,2025-08-10T13:09:45.870360,,,0,Net 60,Credit Note,Project-15,Credit for INV-02-00049,credit_note,,0,active
2,CN-INV-02-00189,Cloud Services Co,DE,CHF,-2249.76,2025-10-16T13:09:45.870360,,,0,Net 15,Credit Note,Project-13,Credit for INV-02-00189,credit_note,,0,active
2,CN-INV-02-00167,Future Tech,SE,USD,-9936.35,2025-08-23T13:09:45.870360,,,0,Net 45,Credit Note,Project-17,Credit for INV-02-00167,credit_note,,0,active
2,CN-INV-02-00154,Future Tech,BE,CHF,-7787.78,2025-10-28T13:09:45.870360,,,0,Net 60,Credit Note,Project-20,Credit for INV-02-00154,credit_note,,0,active
2,CN-INV-02-00084,Acme Corporation,NO,SEK,-12473.8,2025-09-11T13:09:45.870360,,,0,Net 60,Credit Note,Project-5,Credit for INV-02-00084,credit_note,,0,active
2,RE-INV-02-00096,Digital Dynamics,IT,NOK,31378.51,2025-10-08T13:09:45.870360,2025-11-20T13:09:45.870360,,45,Net 60,Rebill,Project-17,Rebill of INV-02-00096,rebill,,0,active
2,RE-INV-02-00102,Global Solutions Ltd,FR,GBP,18944.49,2025-11-05T13:09:45.870360,2025-12-05T13:09:45.870360,,30,Net 45,Rebill,Project-5,Rebill of INV-02-00102,rebill,,0,active
2,RE-INV-02-00057,Future Tech,,NOK,25305.48,2025-07-20T13:09:45.870360,2025-09-15T13:09:45.870360,,60,Net 60,Rebill,Project-4,Rebill of INV-02-00057,rebill,,0,active
2,RE-INV-02-00133,Enterprise Systems,IT,DKK,43669.84,2025-07-26T13:09:45.870360,2025-08-05T13:09:45.870360,,15,Net 60,Rebill,Project-2,Rebill of INV-02-00133,rebill,,0,active
2,RE-INV-02-00073,Future Tech,NO,CHF,51365.22,2025-07-25T13:09:45.870360,2025-09-19T13:09:45.870360,,60,Net 45,Rebill,Project-12,Rebill of INV-02-00073,rebill,,0,active
2,RE-INV-02-00106,Global Solutions Ltd,UK,DKK,2835.82,2025-09-14T13:09:45.870360,2025-10-30T13:09:45.870360,,45,2/10 Net 30,Rebill,Project-20,Rebill of INV-02-00106,rebill,,0,active
2,PART-INV-02-00029,Innovation Partners,FR,CHF,5887.57,2025-08-29T13:09:45.870360,2025-09-28T13:09:45.870360,2025-10-18T13:09:45.870360,30,2/10 Net 30,Partial Payment,Project-5,Partial payment for INV-02-00029,partial,,0,active
2,PART-INV-02-00103,Future Tech,ES,NOK,26996.45,2025-10-17T13:09:45.870360,2025-11-01T13:09:45.870360,2025-11-09T13:09:45.870360,15,Net 45,Partial Payment,Project-9,Partial payment for INV-02-00103,partial,,0,active
2,PART-INV-02-00158,Smart Solutions,DE,CHF,4833.14,2025-09-26T13:09:45.870360,2025-10-26T13:09:45.870360,2025-11-01T13:09:45.870360,30,Net 60,Partial Payment,Project-16,Partial payment for INV-02-00158,partial,,0,active
2,PART-INV-02-00073,Future Tech,NO,CHF,14921.96,2025-07-16T13:09:45.870360,2025-09-14T13:09:45.870360,2025-09-15T13:09:45.870360,60,Net 45,Partial Payment,Project-12,Partial payment for INV-02-00073,partial,,0,active
2,PART-INV-02-00120,Global Solutions Ltd,CH,SEK,1134.64,2025-09-30T13:09:45.870360,2025-11-29T13:09:45.870360,2025-12-02T13:09:45.870360,60,Net 45,Partial Payment,Project-16,Partial payment for INV-02-00120,partial,,0,active
2,PART-INV-02-00065,Global Solutions Ltd,FR,SEK,6760.2,2025-08-24T13:09:45.870360,2025-09-23T13:09:45.870360,2025-10-15T13:09:45.870360,30,2/10 Net 30,Partial Payment,Project-1,Partial payment for INV-02-00065,partial,,0,active
2,PART-INV-02-00097,MegaCorp International,ES,NOK,4641.99,2025-10-21T13:09:45.870360,2025-12-20T13:09:45.870360,2025-12-27T13:09:45.870360,60,Net 15,Partial Payment,Project-9,Partial payment for INV-02-00097,partial,,0,active
2,PART-INV-02-00024,Global Solutions Ltd,AT,USD,14215.53,2025-09-26T13:09:45.870360,2025-11-25T13:09:45.870360,2025-12-10T13:09:45.870360,60,2/10 Net 30,Partial Payment,Project-12,Partial payment for INV-02-00024,partial,,0,active
2,PART-INV-02-00003,Enterprise Systems,NO,SEK,491.74,2025-11-01T13:09:45.870360,2025-11-16T13:09:45.870360,2025-11-25T13:09:45.870360,15,Net 45,Partial Payment,Project-12,Partial payment for INV-02-00003,partial,,0,active
2,PART-INV-02-00185,TechStart Inc,UK,EUR,21143.83,2025-08-24T13:09:45.870360,2025-09-23T13:09:45.870360,2025-10-04T13:09:45.870360,30,2/10 Net 30,Partial Payment,Project-2,Partial payment for INV-02-00185,partial,,0,active
2,PART-INV-02-00103,Future Tech,ES,NOK,28559.82,2025-10-17T13:09:45.870360,2025-11-01T13:09:45.870360,2025-11-02T13:09:45.870360,15,Net 45,Partial Payment,Project-9,Partial payment for INV-02-00103,partial,,0,active
2,PART-INV-02-00080,TechStart Inc,SE,GBP,13483.1,2025-10-03T13:09:45.870360,2025-10-18T13:09:45.870360,2025-11-11T13:09:45.870360,15,Net 60,Partial Payment,Project-18,Partial payment for INV-02-00080,partial,,0,active
2,PART-INV-02-00031,StartupHub,DE,NOK,5091.39,2025-09-02T13:09:45.870360,2025-10-02T13:09:45.870360,2025-10-26T13:09:45.870360,30,Net 30,Partial Payment,Project-12,Partial payment for INV-02-00031,partial,,0,active
2,PART-INV-02-00087,Acme Corporation,NO,CHF,15153.2,2025-10-06T13:09:45.870360,2025-11-05T13:09:45.870360,2025-11-20T13:09:45.870360,30,Net 15,Partial Payment,Project-10,Partial payment for INV-02-00087,partial,,0,active
2,PART-INV-02-00043,Acme Corporation,NO,USD,13331.45,2025-08-01T13:09:45.870360,2025-08-16T13:09:45.870360,2025-09-11T13:09:45.870360,15,2/10 Net 30,Partial Payment,Project-17,Partial payment for INV-02-00043,partial,,0,active
2,PART-INV-02-00057,Future Tech,,NOK,17525.57,2025-07-13T13:09:45.870360,2025-09-11T13:09:45.870360,2025-10-07T13:09:45.870360,60,Net 60,Partial Payment,Project-4,Partial payment for INV-02-00057,partial,,0,active
2,PART-INV-02-00006,Digital Dynamics,NL,GBP,2295.18,2025-08-20T13:09:45.870360,2025-10-19T13:09:45.870360,2025-11-12T13:09:45.870360,60,2/10 Net 30,Partial Payment,Project-6,Partial payment for INV-02-00006,partial,,0,active
2,PART-INV-02-00169,Enterprise Systems,BE,DKK,15449.92,2025-10-07T13:09:45.870360,2025-12-06T13:09:45.870360,2025-12-30T13:09:45.870360,60,Due on Receipt,Partial Payment,Project-19,Partial payment for INV-02-00169,partial,,0,active
2,PART-INV-02-00097,MegaCorp International,ES,NOK,3133.7,2025-10-21T13:09:45.870360,2025-12-20T13:09:45.870360,2025-12-21T13:09:45.870360,60,Net 15,Partial Payment,Project-9,Partial payment for INV-02-00097,partial,,0,active
2,PART-INV-02-00044,Global Solutions Ltd,NO,DKK,21213.6,2025-07-31T13:09:45.870360,2025-09-14T13:09:45.870360,2025-10-08T13:09:45.870360,45,Net 30,Partial Payment,Project-11,Partial payment for INV-02-00044,partial,,0,active
3,INV-03-00001,Future Tech,NL,NOK,48099.48,2025-10-03T13:09:45.873332,2025-11-02T13:09:45.873332,2025-11-07T13:09:45.873332,30,Due on Receipt,Invoice,Project-2,Services for Future Tech,,,0,active
3,INV-03-00002,Cloud Services Co,US,DKK,33668.04,2025-07-25T13:09:45.873332,2025-09-08T13:09:45.873332,2025-09-07T13:09:45.873332,45,Net 45,Invoice,,Services for Cloud Services Co,,,0,active
3,INV-03-00003,Acme Corporation,US,SEK,39390.29,2025-08-29T13:09:45.873332,2025-09-28T13:09:45.873332,2025-10-05T13:09:45.873332,30,Net 15,Invoice,Project-3,Services for Acme Corporation,,,0,active
3,INV-03-00004,MegaCorp International,US,EUR,18420.37,2025-10-05T13:09:45.873332,2025-11-19T13:09:45.873332,2025-12-26T13:09:45.873332,45,Net 30,Invoice,Project-5,Services for MegaCorp International,,,0,active
3,INV-03-00005,Future Tech,NO,USD,2046.29,2025-09-19T13:09:45.873332,2025-11-03T13:09:45.873332,2025-10-27T13:09:45.873332,45,Net 15,Invoice,Project-2,Services for Future Tech,,,0,active
3,INV-03-00006,Cloud Services Co,ES,NOK,23951.34,2025-08-16T13:09:45.873332,2025-10-15T13:09:45.873332,2025-10-24T13:09:45.873332,60,2/10 Net 30,Invoice,Project-6,Services for Cloud Services Co,,,0,active
3,INV-03-00007,Smart Solutions,ES,CHF,1035.27,2025-08-16T13:09:45.873332,2025-09-30T13:09:45.873332,2025-10-12T13:09:45.873332,45,Net 60,Invoice,Project-1,Services for Smart Solutions,,,0,active
3,INV-03-00008,Smart Solutions,NL,USD,26679.42,2025-09-27T13:09:45.873332,2025-10-27T13:09:45.873332,2025-11-01T13:09:45.873332,30,2/10 Net 30,Invoice,Project-10,Services for Smart Solutions,,,0,active
3,INV-03-00009,Smart Solutions,SE,EUR,3145.09,2025-07-24T13:09:45.873332,2025-08-08T13:09:45.873332,2025-08-18T13:09:45.873332,15,Net 30,Invoice,Project-7,Services for Smart Solutions,,,0,active
3,INV-03-00010,StartupHub,AT,GBP,3405.2,2025-07-14T13:09:45.873332,2025-09-12T13:09:45.873332,2025-09-12T13:09:45.873332,60,Net 30,Invoice,Project-7,Services for StartupHub,,,0,active
3,INV-03-00011,Future Tech,SE,EUR,18685.38,2025-10-24T13:09:45.873332,2025-11-08T13:09:45.873332,,15,Net 15,Invoice,Project-2,Services for Future Tech,,,0,active
3,INV-03-00012,Digital Dynamics,UK,USD,48068.75,2025-07-15T13:09:45.873332,2025-07-30T13:09:45.873332,2025-07-27T13:09:45.873332,15,2/10 Net 30,Invoice,Project-13,Services for Digital Dynamics,,,0,active
3,INV-03-00013,StartupHub,UK,DKK,32292.59,2025-08-10T13:09:45.873332,2025-09-09T13:09:45.873332,2025-09-05T13:09:45.873332,30,Due on Receipt,Invoice,Project-14,Services for StartupHub,,,0,active
3,INV-03-00014,Smart Solutions,ES,NOK,8750.65,2025-08-02T13:09:45.873332,2025-10-01T13:09:45.873332,2025-10-03T13:09:45.873332,60,Net 15,Invoice,Project-11,Services for Smart Solutions,,,0,active
3,INV-03-00015,Innovation Partners,SE,CHF,41481.59,2025-10-26T13:09:45.873332,2025-12-10T13:09:45.873332,,45,2/10 Net 30,Invoice,Project-7,Services for Innovation Partners,,,0,active
3,INV-03-00003,Innovation Partners,US,NOK,2698.48,2025-10-13T13:09:45.873332,2025-11-27T13:09:45.873332,2025-11-27T13:09:45.873332,45,Net 15,Invoice,Project-1,Services for Innovation Partners,,,0,active
3,INV-03-00017,Acme Corporation,NO,DKK,14521.9,2025-10-27T13:09:45.873332,2025-12-11T13:09:45.873332,2025-12-26T13:09:45.873332,45,2/10 Net 30,Invoice,Project-5,Services for Acme Corporation,,,0,active
3,INV-03-00018,Enterprise Systems,FR,GBP,40742.64,2025-07-29T13:09:45.873332,2025-08-28T13:09:45.873332,2025-09-02T13:09:45.873332,30,Net 60,Invoice,Project-3,Services for Enterprise Systems,,,0,active
3,INV-03-00019,StartupHub,NO,SEK,41156.25,2025-08-01T13:09:45.873332,2025-09-30T13:09:45.873332,,60,Net 30,Invoice,Project-19,Services for StartupHub,,,0,active
3,INV-03-00020,Cloud Services Co,NL,CHF,46582.06,2025-11-04T13:09:45.873332,2025-12-19T13:09:45.873332,,45,Due on Receipt,Invoice,Project-20,Services for Cloud Services Co,,,0,active
3,INV-03-00021,Acme Corporation,IT,SEK,3017.93,2025-09-28T13:09:45.873332,2025-11-27T13:09:45.873332,2025-12-24T13:09:45.873332,60,2/10 Net 30,Invoice,Project-8,Services for Acme Corporation,,,0,active
3,INV-03-00022,NextGen Industries,AT,SEK,5414.06,2025-08-29T13:09:45.873332,2025-10-28T13:09:45.873332,,60,Net 60,Invoice,Project-5,Services for NextGen Industries,,,0,active
3,INV-03-00023,Innovation Partners,CH,CHF,38917.43,2025-10-13T13:09:45.873332,2025-10-28T13:09:45.873332,2025-10-28T13:09:45.873332,15,2/10 Net 30,Invoice,Project-7,Services for Innovation Partners,,,0,active
3,INV-03-00024,Enterprise Systems,UK,GBP,39061.82,2025-08-04T13:09:45.873332,2025-09-03T13:09:45.873332,,30,Net 30,Invoice,Project-4,Services for Enterprise Systems,,,0,active
3,INV-03-00025,Cloud Services Co,ES,SEK,33115.08,2025-08-23T13:09:45.873332,2025-09-22T13:09:45.873332,2025-09-26T13:09:45.873332,30,Net 15,Invoice,Project-20,Services for Cloud Services Co,,,0,active
3,INV-03-00026,Future Tech,US,DKK,12440.99,2025-09-27T13:09:45.873332,2025-10-27T13:09:45.873332,,30,Due on Receipt,Invoice,Project-3,Services for Future Tech,,,0,active
3,INV-03-00027,Acme Corporation,ES,NOK,40409.76,2025-09-27T13:09:45.873332,2025-10-27T13:09:45.873332,2025-11-15T13:09:45.873332,30,Net 15,Invoice,Project-7,Services for Acme Corporation,,,0,active
3,INV-03-00028,Smart Solutions,BE,SEK,36766.26,2025-09-17T13:09:45.873332,2025-11-01T13:09:45.873332,2025-10-26T13:09:45.873332,45,Net 30,Invoice,Project-13,Services for Smart Solutions,,,0,active
3,INV-03-00029,Global Solutions Ltd,US,GBP,10834.11,2025-07-15T13:09:45.873332,2025-08-29T13:09:45.873332,,45,Net 45,Invoice,Project-1,Services for Global Solutions Ltd,,,0,active
3,INV-03-00030,TechStart Inc,US,GBP,43503.11,2025-10-02T13:09:45.873332,2025-11-16T13:09:45.873332,,45,Net 45,Invoice,Project-17,Services for TechStart Inc,,,0,active
3,INV-03-00031,Global Solutions Ltd,FR,SEK,48372.78,2025-08-19T13:09:45.873332,2025-10-18T13:09:45.873332,2025-11-02T13:09:45.873332,60,Net 30,Invoice,Project-8,Services for Global Solutions Ltd,,,0,active
3,INV-03-00032,StartupHub,DE,EUR,17992.22,2025-09-10T13:09:45.873332,2025-11-09T13:09:45.873332,2025-11-07T13:09:45.873332,60,Net 60,Invoice,Project-17,Services for StartupHub,,,0,active
3,INV-03-00033,Acme Corporation,CH,GBP,12053.55,2025-08-11T13:09:45.873332,2025-10-10T13:09:45.873332,2025-10-31T13:09:45.873332,60,Net 60,Invoice,Project-3,Services for Acme Corporation,,,0,active
3,INV-03-00034,Innovation Partners,FR,SEK,8484.71,2025-10-04T13:09:45.873332,2025-11-03T13:09:45.873332,2025-10-30T13:09:45.873332,30,Net 15,Invoice,Project-15,Services for Innovation Partners,,,0,active
3,INV-03-00035,StartupHub,CH,USD,22073.15,2025-07-27T13:09:45.873332,2025-08-26T13:09:45.873332,2025-09-07T13:09:45.873332,30,Due on Receipt,Invoice,Project-19,Services for StartupHub,,,0,active
